Time stamp,Water level in tunnel L2,Water volume in tunnel V,Sum of pumped flow to WWTP F2,Inflow to tunnel F1,Pump flow 1.1,Pump flow 1.2,Pump flow 1.3,Pump flow 1.4,Pump flow 2.1,Pump flow 2.2,Pump flow 2.3,Pump flow 2.4,Pump efficiency 1.1,Pump efficiency 1.2,Pump efficiency 1.3,Pump efficiency 1.4,Pump efficiency 2.1,Pump efficiency 2.2,Pump efficiency 2.3,Pump efficiency 2.4,Pump frequency 1.1,Pump frequency 1.2,Pump frequency 1.3,Pump frequency 1.4,Pump frequency 2.1,Pump frequency 2.2,Pump frequency 2.3,Pump frequency 2.4,Electricity price 1: high,Electricity price 2: normal
20.11.2024 4.30.00,1.599503875,3922.364014,3282.893066,745.1824951,0,0,0,0,0,0,3285.418701,0,0,0,0,0,0,0,374.9877625,0,0,0,0,0,0,0,49.4826622,0,0.057,0.489
20.11.2024 4.45.00,1.587539315,3848.660645,3220.467773,731.4135742,0,0,0,0,0,0,3219.349121,0,0,0,0,0,0,0,379.5727844,0,0,0,0,0,0,0,49.4945488,0,0.057,0.489
20.11.2024 5.00.00,1.567479253,3755.436523,3164.544189,697.9119263,0,0,0,0,0,0,3165.888428,0,0,0,0,0,0,0,381.6877747,0,0,0,0,0,0,0,49.49237442,0,0.061,0.497
20.11.2024 5.15.00,1.537328243,3613.148926,3051.022217,620.4679565,0,0,0,1159.806152,0,0,1903.997681,0,0,0,0,136.4651794,0,0,228.5638885,0,0,0,0,18.72956467,0,0,29.42137909,0,0.061,0.497
20.11.2024 5.30.00,1.510429978,3446.664795,3070.053223,601.0291748,0,0,0,3069.425781,0,0,0,0,0,0,0,355.7996826,0,0,0,0,0,0,0,48.44941711,0,0,0,0,0.061,0.497
20.11.2024 5.45.00,1.478535652,3257.25708,3064.907715,576.8192139,0,0,0,3065.9104,0,0,0,0,0,0,0,365.1812439,0,0,0,0,0,0,0,48.68415451,0,0,0,0,0.061,0.497
20.11.2024 6.00.00,1.439332366,3044.766357,3013.131348,540.7921143,0,0,0,3013.685791,0,0,0,0,0,0,0,370.5022278,0,0,0,0,0,0,0,48.79600143,0,0,0,0,0.079,0.611
20.11.2024 6.15.00,1.39297092,2819.150879,2973.154541,517.6731567,0,0,0,2973.611328,0,0,0,0,0,0,0,376.3748169,0,0,0,0,0,0,0,48.94286728,0,0,0,0,0.079,0.611
20.11.2024 6.30.00,1.342655063,2569.446777,2935.801025,484.2461548,0,0,0,2936.607666,0,0,0,0,0,0,0,392.2046204,0,0,0,0,0,0,0,49.2955513,0,0,0,0,0.079,0.611
20.11.2024 6.45.00,1.287931323,2320.261719,2809.797363,453.2642822,0,0,0,2812.470947,0,0,0,0,0,0,0,394.2338867,0,0,0,0,0,0,0,49.31493378,0,0,0,0,0.079,0.611
20.11.2024 7.00.00,1.236580253,2105.872803,2655.020752,449.366272,0,0,0,2661.019531,0,0,0,0,0,0,0,377.9750061,0,0,0,0,0,0,0,48.89561081,0,0,0,0,0.77,0.848
20.11.2024 7.15.00,1.1871984,1911.970825,2519.717773,436.0274658,0,0,0,2521.917969,0,0,0,0,0,0,0,374.9372253,0,0,0,0,0,0,0,48.89311218,0,0,0,0,0.77,0.848
20.11.2024 7.30.00,1.144754529,1764.645508,2421.606445,458.0762939,0,0,0,2424.432129,0,0,0,0,0,0,0,371.6283264,0,0,0,0,0,0,0,48.89060974,0,0,0,0,0.77,0.848
20.11.2024 7.45.00,1.119756222,1795.996582,2341.20752,616.6529541,0,0,0,2343.372314,0,0,0,0,0,0,0,366.2716675,0,0,0,0,0,0,0,48.88779068,0,0,0,0,0.77,0.848
20.11.2024 8.00.00,1.109404087,1872.239014,2192.240723,624.3026123,0,0,0,2215.603516,0,0,0,0,0,0,0,354.0266724,0,0,0,0,0,0,0,47.05250168,0,0,0,0,4.246,2.477
20.11.2024 8.15.00,1.251535296,2181.516113,-0.032030832,309.2690919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.246,2.477
20.11.2024 8.30.00,1.416444421,2937.727295,-0.027737796,756.2042472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.246,2.477
20.11.2024 8.45.00,1.545026541,3627.903809,-0.023444757,690.1706525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.246,2.477
20.11.2024 9.00.00,1.664359689,4351.761719,-0.019154783,723.8531215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.221,3.973
20.11.2024 9.15.00,1.777820945,5099.871094,-0.017167382,748.1050832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.221,3.973
20.11.2024 9.30.00,1.884214044,5854.077637,-0.017167382,754.2022511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.221,3.973
20.11.2024 9.45.00,1.98762536,6659.155762,-0.017167382,805.0738332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.221,3.973
20.11.2024 10.00.00,2.089655399,7507.23877,-0.017167382,848.078716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.289,2.501
20.11.2024 10.15.00,2.188669205,8357.521484,-0.017167382,850.278423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.289,2.501
20.11.2024 10.30.00,2.287167311,9275.125977,-0.017167382,917.6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.289,2.501
20.11.2024 10.45.00,2.387270212,10254.91895,-0.017167382,979.7886769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.289,2.501
20.11.2024 11.00.00,2.461355686,10957.48633,1638.229492,1112.124756,0,0,0,1600.635742,0,0,0,0,0,0,0,187.7819366,0,0,0,0,0,0,0,25.23267746,0,0,0,0,7.586,0.773
20.11.2024 11.15.00,2.478256226,11122.02539,3889.593506,1136.937439,551.6381836,0,0,3278.851074,0,0,0,0,64.30844879,0,0,367.6838989,0,0,0,0,18.59082985,0,0,48.86794662,0,0,0,0,7.586,0.773
20.11.2024 11.30.00,2.459318399,10910.66895,4832.695313,996.8173828,1514.898682,0,0,3289.436523,0,0,0,0,174.1497192,0,0,370.7499084,0,0,0,0,48.37099075,0,0,48.87607193,0,0,0,0,7.586,0.773
20.11.2024 11.45.00,2.433635473,10689.83203,4820.062988,984.178833,1545.824829,0,0,3274.525146,0,0,0,0,179.8028259,0,0,372.5831604,0,0,0,0,48.71891785,0,0,48.88419724,0,0,0,0,7.586,0.773
20.11.2024 12.00.00,2.410265923,10474.89258,4819.1875,989.8574219,1559.926636,0,0,3256.94873,0,0,0,0,181.0067444,0,0,373.7819519,0,0,0,0,48.71766663,0,0,48.89139557,0,0,0,0,8.844,0.501
20.11.2024 12.15.00,2.392897129,10288.74414,4790.543945,1011.487549,1554.15625,0,0,3236.83252,0,0,0,0,180.7909393,0,0,375.0710144,0,0,0,0,48.71641541,0,0,48.89250183,0,0,0,0,8.844,0.501
20.11.2024 12.30.00,2.376868248,10122.31836,4813.908691,1037.051392,1453.306885,0,0,3222.914307,0,0,142.8726196,0,167.4263153,0,0,375.3181458,0,0,18.46736145,0,45.73744583,0,0,48.89250183,0,0,2.881523132,0,8.844,0.501
20.11.2024 12.45.00,2.334475756,9642.611328,6282.165527,1090.834351,0,0,0,3176.191162,0,0,3104.266113,0,0,0,0,374.9816589,0,0,329.6365662,0,0,0,0,48.89250183,0,0,47.8029747,0,8.844,0.501
20.11.2024 13.00.00,2.280989647,9205.712891,6508.666016,1190.268066,0,0,0,3157.378662,0,0,3295.793457,0,0,0,0,375.4005432,0,0,352.5366211,0,0,0,0,48.89238358,0,0,48.77394104,0,6.054,0.452
20.11.2024 13.15.00,2.221248388,8634.926758,6477.598633,1048.613525,0,0,0,3126.790771,0,0,3298.308105,0,0,0,0,377.110199,0,0,356.839447,0,0,0,0,48.89148712,0,0,48.87123108,0,6.054,0.452
20.11.2024 13.30.00,2.159533024,8086.641113,6461.226074,1067.020874,0,0,0,3118.543213,0,0,3304.354492,0,0,0,0,377.1564636,0,0,359.7103577,0,0,0,0,48.92161942,0,0,48.90449905,0,6.054,0.452
20.11.2024 13.45.00,2.089437962,7489.091797,6542.324219,1038.031738,0,0,0,3210.667969,0,0,3332.886963,0,0,0,0,390.8327637,0,0,374.6785278,0,0,0,0,49.40000153,0,0,49.3856926,0,6.054,0.452
20.11.2024 14.00.00,2.017610788,6892.601563,6480.61084,1023.662476,0,0,0,3195.071777,0,0,3286.885986,0,0,0,0,389.9090576,0,0,377.8505554,0,0,0,0,49.40000153,0,0,49.38694382,0,3.813,0.459
20.11.2024 14.15.00,1.939802408,6284.04834,6453.736328,1004.880859,0,0,0,3193.795898,0,0,3258.794434,0,0,0,0,390.5636902,0,0,378.734436,0,0,0,0,49.40000153,0,0,49.38819504,0,3.813,0.459
20.11.2024 14.30.00,1.856032968,5657.174316,6365.960449,964.6160889,0,0,0,3158.9729,0,0,3205.359619,0,0,0,0,392.222229,0,0,380.3760986,0,0,0,0,49.40001678,0,0,49.38944626,0,3.813,0.459
20.11.2024 14.45.00,1.768464804,5032.413574,6212.194824,928.2879639,0,0,0,3083.229736,0,0,3129.580078,0,0,0,0,392.9230652,0,0,382.3683472,0,0,0,0,49.40484619,0,0,49.39096832,0,3.813,0.459
20.11.2024 15.00.00,1.768099546,5148.523438,2423.423828,721.9658203,0,0,0,1203.341309,0,0,1257.636475,0,0,0,0,155.3608398,0,0,151.5483398,0,0,0,0,19.52780724,0,0,19.83205605,0,3.565,0.503
20.11.2024 15.15.00,1.870821238,5798.811523,2990.858887,1398.002808,0,0,0,0,0,0,2988.133545,0,0,0,0,0,0,0,315.4677429,0,0,0,0,0,0,0,46.69831085,0,3.565,0.503
20.11.2024 15.30.00,1.931647301,6223.875977,3111.418457,1202.919067,0,0,0,0,0,0,3105.234619,0,0,0,0,0,0,0,327.6905518,0,0,0,0,0,0,0,47.86159134,0,3.565,0.503
20.11.2024 15.45.00,1.982106924,6587.867676,3163.800537,1154.941833,0,0,0,0,0,0,3102.280762,0,0,0,0,0,0,0,329.2756042,0,0,0,0,0,0,0,47.86096573,0,3.565,0.503
20.11.2024 16.00.00,1.969538569,6443.075195,5432.271973,1213.275513,0,0,0,0,0,2346.634766,3040.539551,0,0,0,0,0,0,250.5013885,332.2161255,0,0,0,0,0,0,37.73560715,47.86034012,0,3.711,0.802
20.11.2024 16.15.00,2.01322794,6879.57959,1247.095703,748.2783203,0,0,0,0,0,634.9580078,608.9176025,0,0,0,0,0,0,68.05305481,69.71166992,0,0,0,0,0,0,9.717740059,9.844709396,0,3.711,0.802
20.11.2024 16.30.00,2.121767759,7732.333984,2614.114258,1506.282959,0,0,0,0,0,0,2602.647217,0,0,0,0,0,0,0,274.3294983,0,0,0,0,0,0,0,40.13006973,0,3.711,0.802
20.11.2024 16.45.00,2.106264114,7608.489258,5755.654297,1315.068848,0,0,0,0,0,2643.572266,3100.880127,0,0,0,0,0,0,277.7419434,329.976593,0,0,0,0,0,0,42.13376236,47.85163116,0,3.711,0.802
20.11.2024 17.00.00,2.055038214,7196.682129,5887.508789,1060.070068,0,0,0,0,0,2933.60083,2954.680664,0,0,0,0,0,0,313.6073303,335.3279724,0,0,0,0,0,0,46.86672211,47.8547554,0,3.992,2.779
20.11.2024 17.15.00,2.002061367,6770.879395,5717.766113,1003.638794,0,0,0,0,0,2868.937988,2842.363281,0,0,0,0,0,0,317.3577576,336.7409363,0,0,0,0,0,0,46.86797333,47.85788345,0,3.992,2.779
20.11.2024 17.30.00,1.951819777,6368.84668,5688.747559,1020.154175,0,0,0,0,0,2851.619385,2781.341309,0,0,0,0,0,0,318.1357422,338.3105469,0,0,0,0,0,0,46.86922073,47.86100769,0,3.992,2.779
20.11.2024 17.45.00,1.902677178,5998.969727,5592.86084,1028.338257,0,0,0,0,0,2837.634277,2699.437744,0,0,0,0,0,0,318.0911255,339.1220093,0,0,0,0,0,0,46.86950684,47.86413193,0,3.992,2.779
20.11.2024 18.00.00,1.857690215,5665.919922,5515.340332,1045.785278,0,0,0,0,0,2817.361084,2658.26416,0,0,0,0,0,0,317.8977051,344.5722656,0,0,0,0,0,0,46.8682785,47.86725616,0,3.099,4.413
20.11.2024 18.15.00,1.821157813,5404.757324,5399.195801,1088.636353,0,0,0,0,0,2801.882324,2598.495605,0,0,0,0,0,0,318.1300659,344.1357422,0,0,0,0,0,0,46.86702728,47.87038422,0,3.099,4.413
20.11.2024 18.30.00,1.789837241,5166.055176,5268.682617,1078.468506,0,0,0,466.8233948,0,2785.928955,2038.144775,0,0,0,0,57.38444519,0,318.1283264,274.4111023,0,0,0,0,9.027805328,0,46.86577988,38.563591,0,3.099,4.413
20.11.2024 18.45.00,1.759573698,5023.925781,5504.870605,1234.088257,0,0,0,2729.14624,0,2775.708984,0,0,0,0,0,324.2927856,0,317.9886169,0,0,0,0,0,47.80786896,0,46.86500931,0.002069444,0,3.099,4.413
20.11.2024 19.00.00,1.735433102,4821.955078,5475.85498,1166.993042,0,0,0,2716.700195,0,2759.306396,0,0,0,0,0,329.9788818,0,317.4229736,0,0,0,0,0,47.86268234,0,46.86500168,0.001444444,0,5.23,5.664
20.11.2024 19.15.00,1.714678884,4798.959473,5210.987305,1279.751221,253.2071228,0,0,2711.984375,0,2269.703125,0,0,30.15944481,0,0,339.4813843,0,259.0800781,0,0,8.338620186,0,0,48.00417709,0,38.27391815,0.000819444,0,5.23,5.664
20.11.2024 19.30.00,1.730042458,4888.311035,4413.423828,1192.70752,1563.243408,0,0,2851.085693,0,0,0,0,183.1686096,0,0,379.4547119,0,0,0,0,49.28048706,0,0,48.9572525,0,0,0.000205594,0,5.23,5.664
20.11.2024 19.45.00,1.762683034,4999.306641,4359.469727,1200.863037,1564.197876,0,0,2794.776611,0,0,0,0,184.1682434,0,0,387.6233215,0,0,0,0,49.27736282,0,0,49.0953598,0,0,0,0,5.23,5.664
20.11.2024 20.00.00,1.794034123,5207.670898,4301.16748,1283.656128,1568.293945,0,0,2730.350098,0,0,0,0,184.4087524,0,0,385.6731567,0,0,0,0,49.27423859,0,0,49.09819031,0,0,0,0,3.939,5.215
20.11.2024 20.15.00,1.829056501,5453.447754,4250.157715,1308.316284,1568.730591,0,0,2681.766602,0,0,0,0,185.0212097,0,0,382.8990784,0,0,0,0,49.27098846,0,0,49.10102081,0,0,0,0,3.939,5.215
20.11.2024 20.30.00,1.866627216,5728.242188,4281.433105,1345.15271,1570.950439,0,0,2710.745605,0,0,0,0,187.5671539,0,0,387.2613831,0,0,0,0,49.38024521,0,0,49.19398117,0,0,0,0,3.939,5.215
20.11.2024 20.45.00,1.906991124,6030.495117,4314.866211,1380.969482,1578.679199,0,0,2737.951172,0,0,0,0,187.313324,0,0,387.4886169,0,0,0,0,49.3854332,0,0,49.19474792,0,0,0,0,3.939,5.215
20.11.2024 21.00.00,1.930936217,6201.739746,5029.721191,1428.674927,853.3735962,0,0,2722.464355,0,0,1467.26001,0,100.9632568,0,0,384.7372131,0,0,160.6549988,0,26.61517906,0,0,49.19287491,0,0,22.03645706,0,2.728,2.367
20.11.2024 21.15.00,1.912787914,6053.413086,6006.411621,1353.276245,0,0,0,2698.517822,0,0,3309.01709,0,0,0,0,383.0963745,0,0,373.1499939,0,0.001902778,0,0,49.19099808,0,0,49.38346863,0,2.728,2.367
20.11.2024 21.30.00,1.893460512,5930.696289,5888.023926,1349.289185,0,0,0,2684.496582,0,0,3202.32666,0,0,0,0,382.2119446,0,0,381.1488953,0,0.001277778,0,0,49.19292068,0,0,49.39265442,0,2.728,2.367
20.11.2024 21.45.00,1.876995802,5834.268555,5862.887695,1369.294189,0,0,0,2675.326416,0,0,3187.870361,0,0,0,0,381.4816589,0,0,381.3227844,0,0.000652778,0,0,49.19916534,0,0,49.4018364,0,2.728,2.367
20.11.2024 22.00.00,1.866796494,5743.615234,5849.431152,1371.704468,0,0,0,2667.300049,0,0,3181.276611,0,0,0,0,380.7079773,0,0,380.6361084,0,9.26312E-05,0,0,49.20541763,0,0,49.40918732,0,6.035,1.542
20.11.2024 22.15.00,1.859129071,5723.89209,5847.140137,1442.06189,0,0,0,2672.662354,0,0,3175.943604,0,0,0,0,382.4731445,0,0,380.6133423,0,0,0,0,49.21166611,0,0,49.40930557,0,6.035,1.542
20.11.2024 22.30.00,1.856610656,5731.589355,5847.082031,1469.467773,0,0,0,2666.505859,0,0,3180.273193,0,0,0,0,382.25,0,0,381.5635986,0,0,0,0,49.21295166,0,0,49.40867996,0,6.035,1.542
20.11.2024 22.45.00,1.858788252,5739.286621,5832.847168,1465.909058,0,0,0,2655.748291,0,0,3177.264404,0,0,0,0,379.946106,0,0,382.1580505,0,0,0,0,49.20858383,0,0,49.40805817,0,6.035,1.542
20.11.2024 23.00.00,1.865526795,5751.909668,5801.858887,1463.087769,0,0,0,2626.626709,0,0,3176.469971,0,0,0,0,377.6088867,0,0,381.7255554,0,0,0,0,49.20420837,0,0,49.40805817,0,1.231,1.06
20.11.2024 23.15.00,1.882430077,5860.898926,5799.937988,1558.973755,0,0,0,2617.765625,0,0,3183.14502,0,0,0,0,379.6022339,0,0,381.0861206,0,0,0,0,49.19983292,0,0,49.41053772,0,1.231,1.06
20.11.2024 23.30.00,1.893408179,5997.171387,6097.244141,1660.583496,0,0,0,1200.208984,0,1742.596069,3168.038086,0,0,0,0,170.5644379,0,187.722229,382.6938782,0,0,0,0,22.68334961,0,25.71015167,49.41326904,0,1.231,1.06
20.11.2024 23.45.00,1.931836724,6227.061523,5068.786133,1497.08667,1341.904907,0,0,0,0,3324.619629,418.8722839,0,154.9537659,0,0,0,0,364.8766785,54.2238884,0,41.70848846,0,0,0,0,48.88187408,6.865094185,0,1.231,1.06
21.11.2024 0.00.00,1.999925017,6751.391602,4936.054688,1758.34375,1620.588745,0,0,0,0,3313.960449,0,0,184.5554657,0,0,0,0,367.3661194,0,0,49.36647034,0,0,0,0,48.88375092,0.001652778,0,0.87,0.925
21.11.2024 0.15.00,2.058879137,7227.592285,4954.746094,1714.887207,1629.944214,0,0,0,0,3327.156738,0,0,184.8573456,0,0,0,0,367.7011108,0,0,49.37522125,0,0,0,0,48.88562775,0.001027778,0,0.87,0.925
21.11.2024 0.30.00,2.110651016,7658.989746,4964.176758,1672.44165,1633.00647,0,0,0,0,3331.970703,0,0,184.7618408,0,0,0,0,367.9655457,0,0,49.38397217,0,0,0,0,48.88718796,0.000402778,0,0.87,0.925
21.11.2024 0.45.00,2.156275511,8037.558105,4958.382324,1618.16394,1628.729614,0,0,0,0,3338.465088,0,0,183.6843719,0,0,0.108888894,0,368.6794434,0,0,49.11342621,0,0,0.090666667,0,48.88687515,6.52006E-06,0,0.87,0.925
21.11.2024 1.00.00,2.159456968,8082.163086,6373.959961,1638.094971,0,0,0,3027.952637,0,3328.840576,0,0,0,0,0,380.2155457,0,368.5533447,0,0,0,0,0,48.98360825,0,48.88624954,0,0,0.564,1.795
21.11.2024 1.15.00,2.155272961,8004.886719,6408.211426,1524.776489,0,0,0,3081.630615,0,3326.781982,0,0,0,0,0,382.9427795,0,368.0877686,0,0,0,0,0,49.19419479,0,48.88562393,0,0,0.564,1.795
21.11.2024 1.30.00,2.141426563,7919.103027,6381.905273,1509.692627,0,0,0,3064.650879,0,3320.978516,0,0,0,0,0,382.9127808,0,368.7200012,0,0,0,0,0,49.20468903,0,48.88531113,0,0,0.564,1.795
21.11.2024 1.45.00,2.122448206,7757.873535,6378.054688,1433.28418,0,0,0,3062.498779,0,3316.241455,0,0,0,0,0,383.0516663,0,368.6987915,0,0,0,0,0,49.20406342,0,48.88687515,0,0,0.564,1.795
21.11.2024 2.00.00,2.098029852,7551.248535,6378.552246,1388.013062,0,0,0,3063.383057,0,3315.717285,0,0,0,0,0,384.7327881,0,368.1795654,0,0,0,0,0,49.20343781,0,48.88874817,0,0,0.377,1.053
21.11.2024 2.15.00,2.067671299,7298.54248,6442.978516,1358.038574,0,0,0,3124.237305,0,3318.187012,0,0,0,0,0,386.0038757,0,367.8794556,0,0,0,0,0,49.20281219,0,48.890625,0,0,0.377,1.053
21.11.2024 2.30.00,2.029793739,6994.240234,6436.789551,1304.895142,0,0,0,3123.957275,0,3313.375977,0,0,0,0,0,386.6516724,0,367.2706604,0,0,0,0,0,49.20375061,0,48.89211273,0,0,0.377,1.053
21.11.2024 2.45.00,1.9861058,6638.369629,6406.985352,1245.875732,0,0,0,3105.013916,0,3303.960205,0,0,0,0,0,386.2016602,0,367.2947083,0,0,0,0,0,49.20624924,0,48.89125061,0,0,0.377,1.053
21.11.2024 3.00.00,1.937214494,6257.367676,6374.845215,1212.709351,0,0,0,3078.708008,0,3298.045166,0,0,0,0,0,385.8016663,0,367.2103577,0,0,0,0,0,49.20875168,0,48.88999939,0,0,0.295,0.963
21.11.2024 3.15.00,1.882404208,5840.55127,6336.000488,1167.183716,0,0,0,3046.435303,0,3291.758301,0,0,0,0,0,384.8016663,0,367.3397522,0,0,0,0,0,49.21125031,0,48.88875198,0,0,0.295,0.963
21.11.2024 3.30.00,1.820339203,5390.805664,6289.093262,1122.52771,0,0,0,3005.905273,0,3283.223633,0,0,0,0,0,385.9549866,0,366.8022766,0,0,0,0,0,49.20969009,0,48.88786697,0,0,0.295,0.963
21.11.2024 3.45.00,1.752730012,4933.224609,6203.304199,1093.244995,0,0,0,2942.219482,0,3269.558838,0,0,0,0,0,384.8791504,0,365.1577759,0,0,0,0,0,49.20406342,0,48.88916779,0,0,0.295,0.963
21.11.2024 4.00.00,1.732192516,4779.593262,4356.600586,935.5187988,1552.954712,0,0,2809.271973,0,16.30391121,0,0,180.4700012,0,0,385.2244568,0,0,0,0,48.80062103,0,0,49.19843674,0,0.271611094,0,0,0.295,0.949
21.11.2024 4.15.00,1.755828619,4949.749023,4278.549805,1239.793213,1593.762939,0,0,2686.739258,0,0,0,0,185.1775055,0,0,382.4394531,0,0,0,0,49.3702507,0,0,49.19281006,0,0,0,0,0.295,0.949
21.11.2024 4.30.00,1.768037796,5045.597656,4480.4375,1215.958008,1126.159668,0,0,1464.079346,458.2295227,0,1439.458862,0,130.9880524,0,0,209.7380524,53.72880936,0,158.6866608,0,34.84085083,0,0,27.0538044,13.97138977,0,21.63232613,0,0.295,0.949
21.11.2024 4.45.00,1.758381486,4943.026855,4970.803711,1140.130127,0,0,0,0,1680.377197,0,3292.492432,0,0,0,0,0,189.9728546,0,371.492218,0,0,0,0,0,49.56953049,0,49.39975739,0,0.295,0.949
21.11.2024 5.00.00,1.742716432,4849.737793,4787.030273,1103.468506,0,0,0,0,1646.780273,0,3141.650146,0,0,0,0,0,192.6888885,0,382.8072205,0,0,0,0,0,49.57553101,0,49.41310883,0,0.387,0.879
21.11.2024 5.15.00,1.723719835,4782.636719,4702.951172,1108.636719,0,0,0,0,1617.746094,0,3086.216553,0,0,0,0,0,193.0985565,0,387.2327881,0,0,0,0,0,49.58153152,0,49.41905975,0,0.387,0.879
21.11.2024 5.30.00,1.711425662,4737.574707,4497.274414,1079.256592,0,0,0,0,1568.57666,0,2931.228027,0,0,0,0,0,189.9031067,0,378.0333252,0,0,0,0,0,49.36113358,0,48.96084976,0,0.387,0.879
21.11.2024 5.45.00,1.707874537,4692.512695,4472.228516,1072.995117,0,0,0,0,1568.378296,0,2903.993896,0,0,0,0,0,190.5413971,0,379.1381531,0,0,0,0,0,49.33720779,0,48.90687561,0,0.387,0.879
21.11.2024 6.00.00,1.705530286,4647.526367,4411,1057.763672,0,0,0,0,1560.585449,0,2850.177734,0,0,0,0,0,190.4880066,0,377.7740784,0,0,0,0,0,49.33345795,0,48.89749908,0,18.601,0.892
21.11.2024 6.15.00,1.704393983,4643.854004,4366.054688,1087.841309,0,0,0,0,1563.031738,0,2805.937988,0,0,0,0,0,190.7717133,0,375.4427795,0,0,0,0,0,49.3297081,0,48.88812256,0,18.601,0.892
21.11.2024 6.30.00,1.70632267,4674.95166,4341.418457,1116.452271,0,0,0,0,1558.873169,0,2782.767578,0,0,0,0,0,190.5909271,0,374.1272278,0,0,0,0,0,49.32595825,0,48.88356018,0,18.601,0.892
21.11.2024 6.45.00,1.710075974,4706.049316,4326.623047,1112.753418,0,0,0,0,1558.472534,0,2766.697021,0,0,0,0,0,191.0063019,0,373.1555481,0,0,0,0,0,49.3222084,0,48.88600159,0,18.601,0.892
21.11.2024 7.00.00,1.718901515,4737.278809,4334.106445,1114.756104,0,0,0,0,1547.471191,0,2788.31958,0,0,0,0,0,190.8583374,0,374.257782,0,0,0,0,0,49.31845856,0,48.88850021,0,42.523,5.186
21.11.2024 7.15.00,1.738280296,4841.163086,4297.203613,1178.185181,0,0,0,0,1541.549805,0,2755.393799,0,0,0,0,0,190.1183319,0,371.6755676,0,0,0,0,0,49.31470871,0,48.89100266,0,42.523,5.186
21.11.2024 7.30.00,1.768007278,5029.991211,4286.833984,1260.536621,0,0,0,0,1535.452759,0,2751.356201,0,0,0,0,0,190.227066,0,372.382782,0,0,0,0,0,49.31204605,0,48.89294815,0,42.523,5.186
21.11.2024 7.45.00,1.808267355,5315.957031,4281.317383,1356.295166,0,0,0,0,1539.234009,0,2740.371582,0,0,0,0,0,190.5489349,0,372.5772095,0,0,0,0,0,49.31090546,0,48.89408493,0,42.523,5.186
21.11.2024 8.00.00,1.855996013,5644.192871,4372.273926,1421.304321,0,0,0,0,1567.326538,0,2805.457764,0,0,0,0,0,194.1794891,0,382.8838806,0,0,0,0,0,49.49882507,0,49.23614883,0,53.249,11.296
21.11.2024 8.15.00,1.906781316,6000.957031,4417.027344,1461.020996,0,0,0,0,1577.546631,0,2840.403076,0,0,0,0,0,195.4338531,0,388.1005554,0,0,0,0,0,49.58369446,0,49.3926239,0,53.249,11.296
21.11.2024 8.30.00,1.955311894,6380.428223,4517.861816,1508.936646,0,0,0,0,1259.760986,534.2463379,2737.472656,0,0,0,0,0,155.580658,57.25222397,372.6505432,0,0,0,0,0,39.3937149,9.035014153,48.89928818,0,53.249,11.296
21.11.2024 8.45.00,1.975733042,6557.775879,5441.561523,1537.738037,0,0,0,0,0,3047.939697,2394.439209,0,0,0,0,0,0,320.1377869,321.9313965,0,0,0,0,0,0.0061875,47.24676514,47.24885941,0,53.249,11.296
21.11.2024 9.00.00,1.997153282,6725.490234,5478.005859,1537.21582,0,0,0,0,0,3079.716309,2399.886719,0,0,0,0,0,0,323.5549927,324.6230469,0,0,0,0,0,0.0043125,47.35770416,47.36500168,0,67.062,10.117
21.11.2024 9.15.00,2.016957998,6912.406738,5477.507813,1556.293457,0,0,0,0,0,3088.290283,2389.776123,0,0,0,0,0,0,324.6805725,324.1025085,0,0,0,0,0,0.0024375,47.3598175,47.36500168,0,67.062,10.117
21.11.2024 9.30.00,2.049975634,7167.368652,5520.256836,1635.026123,0,0,0,0,0,3102.287842,2418.395264,0,0,0,0,0,0,327.5158386,329.6841736,0,0,0,0,0,0.0006,47.4720192,47.57423019,0,67.062,10.117
21.11.2024 9.45.00,2.082383871,7438.59375,6089.545898,1793.611572,0,0,0,0,0,3400.546875,2687.63501,0,0,0,0,0,0,363.8886108,374.2510986,0,0,0,0,0,0,48.95367432,49.01126862,0,67.062,10.117
21.11.2024 10.00.00,2.092607975,7559.206543,7155.036621,1909.371948,0,0,0,0,940.1359253,3480.887451,2735.209717,0,0,0,0,0,107.9725037,374.571106,385.4816589,0,0,0,0,0,31.39576149,49.39888,49.4037323,0,69.129,6.265
